gmtTime,STOCK1,STOCK10,STOCK2,STOCK3,STOCK4,STOCK5,STOCK6,STOCK7,STOCK8,STOCK9,portfolio_value,hourly_change
2015-04-30 09:00:00,73.36188333333332,232.00975000000005,88.29405,107.1342,109.6965,28.6326,104.13181666666668,10.537916666666666,68.03078333333333,97.2343,951058.1384666667,1544.5965166665846
2015-04-30 10:00:00,73.59989999999999,232.9581,88.2186,107.35968333333334,110.13226666666668,28.6029,104.44296666666668,10.641333333333334,68.23675,97.31558333333334,953717.1352499998,2658.996783333132
2015-04-30 11:00:00,73.60688333333333,232.0932833333333,88.41236666666667,106.90423333333334,110.2718,28.70603333333333,104.64953333333332,10.681316666666667,68.69463333333333,97.4675,954933.4526166667,1216.317366666859
2015-04-30 12:00:00,73.7464,232.68233333333333,89.13286666666666,107.29635,110.65445,28.799066666666665,104.82135,10.700133333333332,68.66998333333332,97.89806666666668,957830.8798166666,2897.4271999999182
2015-04-30 13:00:00,73.77211666666668,233.0658833333333,89.652,106.99761666666669,110.37665,28.74203333333333,105.31586666666666,10.681033333333334,68.59928333333333,97.68178333333334,957874.3210333332,43.44121666660067
2015-04-30 14:00:00,73.50733333333332,230.9665666666667,89.481,106.27951666666668,110.36646666666668,28.6691,104.85211666666667,10.59285,68.15145,97.49078333333334,953551.0766166667,-4323.24441666645
2015-04-30 15:00:00,73.33032258064516,231.5319,89.61936666666666,106.23025806451612,109.69283870967742,28.7776,104.60803225806453,10.568709677419356,68.09776666666667,97.74263333333332,953181.1879655914,-369.8886510753073
2015-05-04 07:00:00,74.11898333333333,229.5923833333333,88.12821666666667,106.09943333333334,110.52748333333334,28.54588333333333,105.26681666666668,10.7213,67.74975,97.21275,952496.9741999999,-684.2137655914994
2015-05-04 08:00:00,74.96833333333333,228.2926,88.22871666666667,106.38645,110.80655,28.594616666666663,105.69046666666668,10.887933333333333,68.05371666666666,97.77198333333334,956597.8198,4100.845600000117
2015-05-04 09:00:00,75.09391666666667,229.31986666666663,88.15736666666666,106.66711666666669,111.28495,28.718733333333333,105.63871666666668,10.895549999999998,68.35213333333333,98.29038333333332,959151.2309,2553.41109999991
2015-05-04 10:00:00,75.25638333333333,229.62605,88.25136666666667,107.01516666666666,111.73531666666666,28.739733333333337,105.89625,10.953383333333331,68.52371666666666,98.51895,961558.3200166665,2407.0891166665824
2015-05-04 11:00:00,75.43165,229.39475,88.66286666666666,107.52883333333332,112.17751666666666,28.7934,106.00676666666666,11.012316666666669,68.60051666666666,98.82501666666668,964152.3672,2594.0471833334304
2015-05-04 12:00:00,75.31033333333333,229.8542833333333,88.86131666666667,107.7068,112.4398,28.78055,105.82041666666667,11.061616666666668,68.71986666666666,98.8885,965232.0156333334,1079.6484333333792
2015-05-04 13:00:00,75.00563333333334,229.55043333333333,88.94881666666667,107.53171666666668,112.25406666666666,28.7641,105.42845,11.064433333333334,68.50093333333332,98.894,963783.6589666667,-1448.3566666666884
2015-05-04 14:00:00,75.06068333333333,230.29573333333332,89.72403333333334,107.25841666666666,112.24156666666666,28.823866666666667,105.6905,11.0555,68.545,98.92976666666668,965213.83255,1430.1735833333805
2015-05-04 15:00:00,75.67635483870968,231.0301333333333,89.338,107.0767,112.22367741935484,28.817866666666664,105.734,11.029833333333332,68.5309,98.65083333333334,965266.9855698926,53.15301989251748
2015-05-05 07:00:00,76.98386666666667,230.70086666666663,88.34168333333334,106.71436666666666,112.26715,28.749416666666665,105.80005,11.30435,68.18265,98.1459,966662.96435,1395.9787801074563
2015-05-05 08:00:00,77.7255,234.05086666666665,89.04151666666667,108.35855,113.13273333333332,29.01643333333333,106.73265,11.3358,68.69980000000001,98.75278333333334,975364.5082333335,8701.543883333448
2015-05-05 09:00:00,77.67543333333333,234.0651,88.94631666666668,108.42001666666668,112.12616666666666,29.001683333333336,107.27173333333332,11.360766666666668,68.76918333333333,98.69871666666668,975082.7886833333,-281.7195500001544
2015-05-05 10:00:00,77.36134999999999,233.90201666666664,88.27111666666666,108.10478333333334,111.53613333333332,28.86825,106.85943333333331,11.329333333333333,68.51988333333334,98.27111666666666,971235.9274166666,-3846.861266666674
2015-05-05 11:00:00,76.26438333333334,233.88143333333332,88.17236666666666,108.21691666666668,110.32323333333332,28.7658,106.25605,11.242733333333332,68.37830000000001,98.09553333333334,966739.7363000001,-4496.191116666538
2015-05-05 12:00:00,75.56898333333334,233.4436333333333,87.89126666666667,107.98128333333334,109.8141,28.699683333333333,105.41063333333334,11.108766666666666,68.04963333333333,97.94001666666666,961946.11995,-4793.616350000142
2015-05-05 13:00:00,75.41069999999999,231.45818333333327,87.40445,107.3682,109.09396666666666,28.629466666666666,104.6529,10.981533333333337,67.52026666666667,97.3383,955845.7866666667,-6100.333283333224
2015-05-05 14:00:00,74.84751666666666,229.5447333333333,87.09473333333334,107.2203,108.43971666666668,28.462283333333332,103.82493333333332,10.9572,67.11806666666666,97.13743333333332,950977.0278166666,-4868.7588500001
2015-05-05 15:00:00,74.21446666666667,228.43836666666667,86.4628,106.9158,108.4565806451613,28.27461290322581,103.1853,10.839466666666668,66.76673333333333,96.59066666666666,945503.68177957,-5473.346037096693
2015-05-06 07:00:00,74.09035,224.58031666666665,85.856,107.0276,107.3378,28.280316666666668,102.91658333333334,10.93295,66.43375,96.24566666666666,941881.8544999999,-3621.827279570047
2015-05-06 08:00:00,74.20231666666668,224.9950333333333,86.32991666666666,107.66911666666668,107.08743333333334,28.4437,102.86345,11.0054,66.6324,96.85668333333334,945050.3756333335,3168.521133333561
2015-05-06 09:00:00,74.05588333333334,225.20546666666667,86.72028333333333,107.52888333333334,107.46183333333332,28.47928333333333,103.06516666666668,11.016916666666669,66.75458333333333,96.99193333333332,946267.3904666667,1217.0148333332036
2015-05-06 10:00:00,74.11930000000001,224.5284,86.77695,106.86673333333331,108.75416666666666,28.4404,103.45966666666666,11.025883333333333,66.89171666666667,96.97153333333334,947126.5650166667,859.1745499999961
2015-05-06 11:00:00,74.23168333333334,224.8379833333333,86.96021666666667,106.2034,110.359,28.565466666666666,103.74151666666668,11.109366666666666,66.91159999999999,97.1363,949948.3050166667,2821.7399999999907
2015-05-06 12:00:00,73.88986666666666,224.04921666666667,86.59996666666666,105.9495,110.54296666666669,28.48733333333333,103.26801666666668,11.068,66.63648333333333,96.64721666666668,946790.9985833335,-3157.3064333332004
2015-05-06 13:00:00,73.78518333333334,221.37315,86.36875,104.14918333333334,109.87815,28.356383333333333,102.96416666666669,10.963666666666668,66.35198333333334,96.42678333333332,940869.9317000001,-5921.066883333377
2015-05-06 14:00:00,73.20043333333334,219.9569,86.14688333333334,102.94775,108.95091666666669,28.334333333333333,103.20331666666668,10.923766666666667,66.1007,96.69271666666668,937080.2521166666,-3789.6795833334327
2015-05-06 15:00:00,73.37533333333334,221.3455333333333,86.4315,104.12293548387098,108.95954838709676,28.5044,103.82216666666666,10.9589,66.33586666666666,97.0733,941382.0189354839,4301.766818817239
2015-05-07 07:00:00,72.40249999999999,221.3096,85.41303333333333,103.39551666666668,107.35065,28.359166666666667,103.46678333333332,11.009433333333334,65.8299,94.88995,933694.3225499999,-7687.696385483956
2015-05-07 08:00:00,72.16376666666666,221.7192,84.88738333333335,103.15221666666666,106.555,28.240033333333333,102.26005,10.973633333333334,65.75311666666667,94.77336666666666,930098.2444999999,-3596.078050000011
2015-05-07 09:00:00,71.9186,220.0876,84.55063333333332,102.66493333333332,105.28916666666667,28.109783333333333,101.0854,10.970266666666667,65.5806,94.49901666666666,925159.5668333333,-4938.677666666568
2015-05-07 10:00:00,72.21503333333334,220.9992,84.83988333333333,103.3387,105.21401666666668,28.294116666666664,101.71165,10.984816666666667,65.73238333333333,94.79201666666668,928574.6417500001,3415.074916666723
2015-05-07 11:00:00,72.5726,222.60186666666667,85.28346666666667,104.14115,106.04128333333333,28.393383333333336,102.66715,11.090633333333331,66.09286666666667,95.18403333333336,934624.8173166667,6050.175566666643
2015-05-07 12:00:00,72.73648333333334,223.54031666666663,85.84973333333333,104.51008333333333,105.93566666666668,28.514083333333332,103.27233333333334,11.196033333333332,66.47205,95.3955,938670.09905,4045.2817333332496
2015-05-07 13:00:00,72.99403333333333,224.82466666666667,85.83981666666666,104.65033333333332,106.58115,28.50093333333333,103.84768333333334,11.2279,66.69628333333334,95.49251666666667,941404.6894999999,2734.5904499999015
2015-05-07 14:00:00,73.28178333333334,225.68375,85.81694999999999,104.78426666666664,107.37915,28.45405,104.07896666666667,11.250083333333333,66.83806666666666,94.92186666666666,942827.6976000001,1423.00810000021
2015-05-07 15:00:00,73.05425806451613,225.52683333333331,86.16073333333334,104.78525806451611,107.35916129032258,28.52446666666667,104.32496666666664,11.272533333333334,67.1,95.51816666666669,944412.6055494624,1584.9079494623002
2015-05-08 07:00:00,72.6474,227.38616666666667,86.7764,105.21456666666668,108.60265,28.43285,104.4428,11.2972,67.04164999999999,95.07266666666666,946295.5233833333,1882.9178338709753
2015-05-08 08:00:00,72.32381666666667,227.56225,86.96263333333333,105.36335,108.3401,28.27085,104.0367,11.279366666666666,66.92188333333334,94.67408333333331,944452.6919833334,-1842.8313999999082
2015-05-08 09:00:00,72.2688,227.56666666666663,87.40268333333333,105.8846,108.35346666666666,28.291416666666667,104.22898333333332,11.283716666666669,66.95191666666666,94.89153333333334,945863.6969333333,1411.0049499998568
2015-05-08 10:00:00,72.13261666666668,226.65418333333332,87.20661666666666,105.9503,108.09185,28.2404,104.4016,11.251016666666668,67.01238333333333,94.86726666666668,944685.8041333335,-1177.8927999997977
2015-05-08 11:00:00,72.29871666666666,226.70575,87.59273333333334,106.34288333333332,108.02445,28.32881666666667,104.59508333333332,11.24785,67.07821666666666,95.15381666666669,946442.5830666667,1756.778933333233
2015-05-08 12:00:00,72.82581666666667,227.89325,87.91473333333333,107.24865,108.36735,28.3773,104.99973333333334,11.271566666666669,67.2867,95.59633333333332,950564.3764000001,4121.793333333335
2015-05-08 13:00:00,73.40748333333333,229.1636,88.06738333333332,107.91816666666666,108.93588333333334,28.391016666666665,105.65766666666669,11.279033333333333,67.45325,95.91306666666668,954391.6045833335,3827.2281833334127
2015-05-08 14:00:00,73.72325000000001,231.1473333333333,88.42308333333334,109.00021666666666,108.5724,28.62226666666667,106.17411666666666,11.357516666666667,67.82356666666666,96.71486666666668,959894.3231500001,5502.71856666659
2015-05-08 15:00:00,73.68313333333334,231.6515666666667,88.47896666666666,109.09332258064516,108.05025806451611,28.7812,105.9296,11.386566666666663,67.87010000000001,97.1225,960754.7758225807,860.4526725806063
2015-05-11 07:00:00,73.60501666666667,229.7502166666667,88.54701666666666,108.9574,108.53193333333334,28.752716666666668,105.58731666666668,11.408683333333332,67.79806666666667,96.7939,959549.2572000001,-1205.5186225805664
2015-05-11 08:00:00,73.76321666666666,229.3562333333333,88.25353333333332,108.46708333333332,108.54296666666666,28.73825,105.9137,11.409016666666668,67.74848333333334,96.67615,958907.4699666665,-641.787233333569
2015-05-11 09:00:00,73.8725,229.4312,88.09201666666667,108.42685,108.15623333333332,28.894516666666668,105.76085,11.393533333333332,67.70398333333334,96.77188333333334,958800.8464666666,-106.62349999998696
2015-05-11 10:00:00,73.85300000000001,228.4033,87.97258333333333,108.4824,107.65366666666668,28.97236666666667,105.80588333333334,11.373766666666668,67.67923333333333,96.71146666666668,957838.9324500002,-961.9140166663565
2015-05-11 11:00:00,74.03278333333333,228.32105,87.93845,108.72668333333333,107.71123333333334,29.0662,105.98688333333332,11.408766666666668,67.79636666666667,96.77033333333334,959253.8125333334,1414.8800833332352
2015-05-11 12:00:00,73.9596,227.8784,87.86746666666666,108.94588333333331,107.71591666666669,29.078966666666663,105.81118333333332,11.417366666666668,67.76243333333333,96.77148333333334,958992.9168499998,-260.89568333362695
2015-05-11 13:00:00,73.87826666666666,227.7350833333333,87.43306666666668,108.94261666666668,107.31358333333333,29.118666666666662,105.23568333333333,11.409833333333331,67.80075000000001,96.75971666666666,957593.0203166666,-1399.8965333332308
2015-05-11 14:00:00,73.84921666666668,227.58691666666667,87.482,109.10596666666667,107.20771666666666,29.21733333333333,105.29358333333332,11.410083333333334,67.92775,96.80268333333332,958188.1847833332,595.1644666666398
2015-05-11 15:00:00,73.91777419354838,227.57976666666667,87.5067,109.1436129032258,107.4501935483871,29.15053333333333,105.33951612903226,11.421967741935484,67.9238,96.71296666666667,958380.4433935483,192.25861021503806
2015-05-12 07:00:00,73.33928333333333,224.88416666666663,86.46683333333334,107.32491666666668,106.38631666666669,28.755616666666665,103.65701666666668,11.211416666666668,67.2198,95.71568333333332,946243.1576999999,-12137.285693548387
2015-05-12 08:00:00,73.07116666666667,222.08616666666663,86.04235,106.32095,106.6006,28.68035,103.33073333333331,11.17895,66.94238333333334,95.39135,941975.7998999999,-4267.357799999998
2015-05-12 09:00:00,72.79513333333333,221.6936,85.56268333333333,105.70141666666667,106.43358333333336,28.72125,102.82301666666667,11.20965,66.62005,95.22413333333334,939529.4908000001,-2446.309099999722
2015-05-12 10:00:00,73.01958333333333,222.33648333333332,85.76616666666668,105.89206666666668,106.6644,28.7601,102.61085,11.265866666666666,66.67045,95.3873,941337.98175,1808.4909499998903
2015-05-12 11:00:00,73.29203333333334,221.86676666666665,85.87846666666665,106.06035,107.0544,28.70426666666667,103.11546666666666,11.262666666666666,66.70506666666667,95.32383333333334,942337.9997833334,1000.0180333333556
2015-05-12 12:00:00,73.40298333333334,221.82265,85.62711666666668,105.84086666666668,107.09341666666666,28.7232,103.32091666666666,11.3132,66.70186666666667,95.41546666666666,942791.1239333334,453.12415000004694
2015-05-12 13:00:00,73.7917,222.4516333333333,85.82381666666667,106.20375,107.06811666666664,28.76741666666667,103.60663333333332,11.3906,66.86076666666666,95.80443333333332,945759.7142666667,2968.590333333239
2015-05-12 14:00:00,73.83801666666666,220.71281666666667,85.70673333333333,105.86668333333334,106.77036666666666,28.75165,103.4628,11.324066666666663,66.8826,95.77295,943641.0828166666,-2118.6314500001026
2015-05-12 15:00:00,73.90706666666667,221.22106666666664,86.13923333333334,106.46590322580646,107.31667741935485,28.83783333333333,103.67441935483872,11.392166666666666,67.18923333333333,96.19366666666666,947319.6091473118,3678.526330645196
2015-05-13 07:00:00,74.13998333333333,221.4832,86.57424999999999,105.7606,104.07565,29.00841666666667,104.08038333333334,11.445366666666668,67.53458333333333,96.6964,947146.7773666668,-172.8317806449486
2015-05-13 08:00:00,74.1141,222.1929,87.01066666666667,106.0764,104.40975,29.1196,104.22526666666666,11.455933333333332,67.547,96.92903333333334,949280.8444833334,2134.067116666585
2015-05-13 09:00:00,73.97653333333332,221.6143833333333,86.93286666666667,105.76301666666669,103.47935,29.05976666666667,104.34588333333332,11.454116666666666,67.56046666666667,96.7477,947425.0920666666,-1855.75241666683
2015-05-13 10:00:00,74.33943333333333,221.27635,86.99098333333333,105.89631666666668,103.49936666666667,29.13618333333333,104.74465,11.482366666666667,67.74648333333333,96.59693333333333,948915.5011666666,1490.409100000048
2015-05-13 11:00:00,74.22606666666667,220.14848333333333,86.77696666666667,105.71551666666666,103.38783333333332,29.092766666666662,104.86875,11.4433,67.76745,96.31973333333332,947184.3887333334,-1731.1124333331827
2015-05-13 12:00:00,74.29978333333334,220.24803333333327,86.42133333333332,105.61771666666668,103.54718333333334,29.1508,104.4035,11.435616666666666,67.6952,96.28496666666666,946555.6321833333,-628.7565500001656
2015-05-13 13:00:00,74.15535,219.35628333333332,85.91518333333333,105.42171666666668,103.28291666666668,29.02445,103.51826666666666,11.3552,67.42338333333333,95.79336666666669,942274.7486333334,-4280.883549999911
2015-05-13 14:00:00,73.90496666666667,218.9176,85.52624999999999,104.85048333333334,103.44203333333331,28.954216666666664,103.29966666666664,11.33125,67.31323333333333,95.23196666666666,939624.1897333332,-2650.5589000001783
2015-05-13 15:00:00,73.34570967741936,217.31996666666663,84.66493333333332,104.42432258064515,103.00770967741936,28.745566666666665,102.4726129032258,11.20790322580645,66.71413333333334,94.4477,932416.9731548388,-7207.216578494408
2015-05-14 07:00:00,73.08333333333333,215.60706666666667,84.4222,101.21826666666666,102.67416666666666,28.59885,102.3391,11.171783333333334,66.49711666666667,94.34398333333334,926623.15495,-5793.818204838783
2015-05-14 08:00:00,73.29416666666665,216.52981666666668,84.61963333333333,102.06158333333332,103.14185,28.711266666666667,103.30181666666668,11.224416666666666,66.63435,94.72895,930913.4284666667,4290.273516666726
2015-05-14 09:00:00,73.5206,217.2095,84.88636666666666,102.06795,103.41278333333334,28.685766666666662,103.62083333333334,11.215166666666669,66.73433333333334,94.98293333333332,932561.3946333333,1647.9661666665925
